port_name,ref_date,feat_mean_queue_length,feat_max_queue_length,feat_mean_berth_count,feat_max_berth_count,feat_arrival_count,feat_departure_count,feat_mean_port_vessels,feat_service_rate,feat_p95_waiting_hours,feat_p50_waiting_hours,feat_mean_waiting_hours,feat_p95_service_hours,feat_mean_service_hours,feat_n_visits,feat_n_wait_visits,feat_n_direct_visits,feat_mean_gross_tonnage,feat_pct_waiting,feat_queue_to_berth_ratio,feat_p95_waiting_hours_lag1w,feat_p95_waiting_hours_lag2w,feat_p95_waiting_hours_lag4w,feat_mean_waiting_hours_lag1w,feat_mean_waiting_hours_lag2w,feat_mean_waiting_hours_lag4w,feat_mean_queue_length_lag1w,feat_mean_queue_length_lag2w,feat_mean_queue_length_lag4w,feat_n_visits_lag1w,feat_n_visits_lag2w,feat_n_visits_lag4w,feat_mean_berth_count_lag1w,feat_mean_berth_count_lag2w,feat_mean_berth_count_lag4w,feat_service_rate_lag1w,feat_service_rate_lag2w,feat_service_rate_lag4w,feat_p95_waiting_hours_roll4w_mean,feat_p95_waiting_hours_roll4w_std,feat_p95_waiting_hours_roll8w_mean,feat_p95_waiting_hours_roll8w_std,feat_mean_queue_length_roll4w_mean,feat_mean_queue_length_roll4w_std,feat_mean_queue_length_roll8w_mean,feat_mean_queue_length_roll8w_std,feat_n_visits_roll4w_mean,feat_n_visits_roll4w_std,feat_n_visits_roll8w_mean,feat_n_visits_roll8w_std,feat_service_rate_roll4w_mean,feat_service_rate_roll4w_std,feat_service_rate_roll8w_mean,feat_service_rate_roll8w_std,feat_p95_waiting_change_1w,feat_queue_length_change_1w,feat_consecutive_high_days,feat_high_pct_4w,feat_waiting_trend_4w,feat_week_of_year,feat_month,feat_quarter,feat_day_of_week,target_p95_waiting_1w,target_p95_waiting_2w,macro_gscpi,macro_bdi_weekly,macro_ism_pmi,macro_us_imports_goods,macro_us_exports_goods,macro_us_trade_balance
HOUSTON,2022-02-26,9.96719246031746,14,4.585238095238094,8,19,16,15.497200727513228,0.8421052631578947,147.82722222222222,16.56972222222222,36.74575925925926,93.58055555555555,55.02833333333333,15,9,6,59258.6,0.6,2.1737567937134354,244.0575,31.723333333333333,20.75722222222222,69.71747863247863,5.321374269005847,10.629017094017094,7.760672949735448,4.567238756613756,4.445181878306878,26,38,13,4.2579001322751315,3.878252314814815,4.317126322751322,0.9411764705882353,1.0547945205479452,1.3571428571428572,121.93260912698413,81.38327793793148,120.95635912698413,58.91981904785601,6.573158954554043,1.5517171763456328,5.294529744189342,1.9334562125034547,28.178571428571427,10.704978320695506,22.642857142857142,9.731726131909669,0.969095176851831,0.14435373405215307,0.9075428440224332,0.31773114195201346,-96.23027777777779,2.2065195105820115,14,0.7142857142857142,31.7675,8,2,1,6,147.90583333333333,125.13472222222222,4.487952923,1964.0,57.4,263200.0,158136.0,-105064.0
LOS_ANGELES_LONG_BEACH,2022-02-26,3.002299933862434,6,21.786960978835978,31,42,40,28.72110615079365,0.9523809523809523,21.982777777777777,0.0,8.505363247863247,240.14166666666668,107.88346153846153,39,4,35,82125.2564102564,0.10256410256410256,0.1378026029779413,72.02638888888889,12.914444444444445,36.43611111111111,15.293588588588587,5.234624999999999,6.6465032679738565,2.813310185185185,2.497832341269841,3.653404431216931,37,40,34,20.629459325396823,14.911493055555553,21.26723544973545,0.5897435897435898,1.2045454545454546,1.2058823529411764,59.62990079365079,32.77845877328553,46.84768849206349,27.16401104008638,2.747886904761905,0.47986338984398447,3.570073607568027,1.2884953207979135,37.142857142857146,3.9601186450079875,32.30357142857143,8.544896707407279,0.9900679632829943,0.23876474234958345,0.9013294339254635,0.36121238858593685,-50.04361111111111,0.18898974867724894,0,0.5,-3.6133333333333333,8,2,1,6,0.0,23.516111111111112,4.487952923,1964.0,57.4,263200.0,158136.0,-105064.0
NEW_YORK_NEW_JERSEY,2022-02-26,0.2557853835978836,1,10.020825066137565,19,45,44,11.44598214285714,0.9777777777777777,0.0,0.0,0.0,105.42722222222223,34.69390873015873,42,0,42,67215.14285714286,0.0,0.025525381583821394,0.0,0.0,0.0,0.22837301587301587,0.18260493827160496,0.0,0.08097718253968253,0.26340277777777776,0.09795469576719576,35,45,34,8.776190476190477,8.1757208994709,9.27750496031746,1.0,1.06,0.9714285714285714,0.0,0.0,0.21072420634920636,1.1048643932089368,0.14404171390778533,0.08875399873136429,0.14665645077475434,0.10866900600867885,38.07142857142857,5.304984179322057,35.857142857142854,9.013986246492065,0.9915396684745941,0.07081030905657865,0.9272666855093832,0.22582930832300646,0.0,0.17480820105820108,0,0.0,0.0,8,2,1,6,0.0,0.0,4.487952923,1964.0,57.4,263200.0,158136.0,-105064.0
PORT_OF_VIRGINIA,2022-02-26,0.0,0,4.397071759259259,9,37,38,5.170291005291006,1.027027027027027,0.0,0.0,0.0,62.3075,33.22371212121212,22,0,22,82900.95454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01989417989417989,25,32,18,4.444844576719576,4.117050264550264,4.120089285714286,1.054054054054054,0.9807692307692307,1.1875,0.0,0.0,0.0,0.0,0.002131519274376417,0.006266077683045387,0.0029336144179894176,0.006575379216704368,24.678571428571427,5.86927701667017,23.321428571428573,7.125133856113334,1.0003359256276205,0.07534477401010421,0.9767578258749081,0.09071304816385634,0.0,0.0,0,0.0,0.0,8,2,1,6,0.0,0.0,4.487952923,1964.0,57.4,263200.0,158136.0,-105064.0
HOUSTON,2022-02-27,10.17198578042328,14,4.660249669312169,8,17,16,15.801954365079364,0.9411764705882353,147.82722222222222,36.69027777777778,42.389067460317456,93.58055555555555,55.08676587301587,14,10,4,61587.357142857145,0.7142857142857143,2.1827126231896963,244.0575,131.3347222222222,20.75722222222222,65.25527777777778,20.670172839506172,8.470116959064327,8.17726025132275,4.875193452380953,4.258371362433862,16,45,19,4.36078869047619,3.7245949074074076,3.7624107142857137,0.8695652173913043,0.9753086419753086,1.2045454545454546,126.47082341269842,79.04167331146189,120.83027777777777,58.85340665543071,6.770373618197278,1.6206247402654168,5.4592048138699925,1.9316709725483685,28.25,10.606165223149254,22.732142857142858,9.63608949622308,0.9507009770666537,0.1245284061063837,0.9225804380073956,0.2929599459854937,-96.23027777777779,1.9947255291005295,15,0.75,31.7675,8,2,1,7,147.90583333333333,125.13472222222222,4.487952923,2076.0,57.4,263200.0,158136.0,-105064.0
LOS_ANGELES_LONG_BEACH,2022-02-27,3.1227546296296294,7,21.899833002645504,30,41,36,29.1029332010582,0.8780487804878049,21.982777777777777,0.0,8.729188596491227,192.40583333333333,98.915,38,4,34,74826.8947368421,0.10526315789473684,0.1425926229324397,72.02638888888889,37.117777777777775,36.43611111111111,13.129647147147146,6.77626461988304,5.7346551724137935,3.020818452380952,2.004307208994709,3.2857291666666666,37,38,29,22.089905753968253,14.266178902116401,20.60859457671958,0.7692307692307693,1.2195121951219512,1.4137931034482758,59.11371031746031,33.26739702294567,46.560947420634925,27.342833937319675,2.72463317271353,0.4491507607070718,3.600184476568405,1.254107925630267,37.32142857142857,3.925732499977027,32.875,7.864910564133466,0.9810143418344149,0.23505567609965186,0.9162353963104176,0.3451507473609458,-50.04361111111111,0.10193617724867732,0,0.5,-3.6133333333333333,8,2,1,7,0.0,23.516111111111112,4.487952923,2076.0,57.4,263200.0,158136.0,-105064.0
NEW_YORK_NEW_JERSEY,2022-02-27,0.21735449735449736,1,9.965376984126982,19,47,49,11.44466765873016,1.0425531914893618,0.0,0.0,0.0,105.42722222222223,33.24814197530864,45,0,45,66765.75555555556,0.0,0.021810965877227046,0.0,0.0,0.0,0.24221380471380471,0.0,0.0,0.11940806878306878,0.20625330687830687,0.09795469576719576,33,43,29,8.62438492063492,8.124666005291004,9.640770502645502,1.0303030303030303,0.9795918367346939,0.9,0.0,0.0,0.21072420634920636,1.1048643932089368,0.14967852418745276,0.0907090025102448,0.15122404691043084,0.10776448164871294,38.357142857142854,5.293002268644252,36.57142857142857,7.78309857168875,0.9917664258442086,0.07075366503696616,0.9447270029697006,0.187354489542809,0.0,0.09794642857142857,0,0.0,0.0,8,2,1,7,0.0,0.0,4.487952923,2076.0,57.4,263200.0,158136.0,-105064.0
PORT_OF_VIRGINIA,2022-02-27,0.0,0,4.341319444444444,9,36,35,5.081127645502645,0.9722222222222222,0.0,0.0,0.0,62.3075,32.4864898989899,22,0,22,83909.59090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01989417989417989,23,34,16,4.3658812830687825,4.167045304232804,3.454282407407408,1.0810810810810811,0.9795918367346939,1.096774193548387,0.0,0.0,0.0,0.0,0.0014210128495842779,0.005217552345123641,0.0029336144179894176,0.006575379216704368,24.821428571428573,5.748130590983933,23.714285714285715,6.3838269676775194,0.9946047480214429,0.06611910388367163,0.9772404513575337,0.09091063453036473,0.0,0.0,0,0.0,0.0,8,2,1,7,0.0,0.0,4.487952923,2076.0,57.4,263200.0,158136.0,-105064.0
HOUSTON,2022-02-28,10.469821428571427,14,4.545395171957671,8,16,15,15.941132605820105,0.9375,147.82722222222222,41.73861111111111,44.59136904761905,93.58055555555555,54.38218253968254,14,10,4,60241.5,0.7142857142857143,2.3033908015663562,244.0575,131.3347222222222,84.73527777777778,66.29088541666667,20.220821256038647,15.4077,8.17371197089947,5.656150793650793,4.3745634920634915,16,46,25,4.648591269841269,3.477395833333334,3.068234126984127,0.9565217391304348,0.9367088607594937,0.9649122807017544,131.0090376984127,76.34931531886726,120.70419642857142,58.78664390998073,6.981574133125472,1.6658366197022412,5.615355873252078,1.9531551095244615,28.071428571428573,10.807845474909591,22.785714285714285,9.577842394561781,0.9412949419253244,0.11415943782444789,0.9393871606964713,0.26470488552834065,-96.23027777777779,2.2961094576719567,16,0.7857142857142857,15.77298611111111,9,2,1,1,147.90583333333333,80.3975,4.487952923,2076.0,57.4,263200.0,158136.0,-105064.0
LOS_ANGELES_LONG_BEACH,2022-02-28,3.00833664021164,7,22.354419642857142,32,38,42,29.360400132275128,1.105263157894737,14.966944444444444,0.0,1.9066512345679014,192.40583333333333,101.6325848765432,36,3,33,78175.63888888889,0.08333333333333333,0.13457458025186922,115.32972222222222,37.31777777777778,27.86,18.58908625730994,7.691780626780626,3.785562678062678,2.8899074074074074,2.0171478174603172,2.769446097883598,38,39,39,22.922483465608465,13.712334656084657,18.438501984126983,0.7804878048780488,1.0232558139534884,1.2093023255813953,58.597519841269836,33.74106411136125,46.274206349206345,27.51745280623558,2.7188126535336354,0.44261873658643713,3.6098133385298565,1.248216515273111,37.642857142857146,3.571640205369793,33.357142857142854,7.307352639458603,0.9618806160143981,0.21983455721453427,0.9280328512414886,0.33186465445384644,-100.36277777777778,0.11842923280423268,0,0.5,-3.223263888888889,9,2,1,1,10.012777777777778,18.010555555555555,4.487952923,2076.0,57.4,263200.0,158136.0,-105064.0
